Grant,Ceiling Amount,Sponsored Program,F&A Rate Spon Pgm,Project Start Date,Project End Date,Fund/_number,type_of_fund,Sponsored Class,Sp_Class_name,Budget,Actual Expense
117011,"USD 560,000,000.00",90061016,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,620000,Fringe Benefits,"$ 6,473.96","$ 8,834.30"
117011,"USD 560,000,000.00",90061016,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,630000,Supplies & Materials,"$ 2,831.17","$ 2,880.04"
117011,"USD 560,000,000.00",90061016,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,637000,Repairs & Maintenanc,0,$ 315.42
117011,"USD 560,000,000.00",90061016,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640102,Leased Facilities Ex,0,"$ 2,111.06"
117011,"USD 560,000,000.00",90061016,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640300,Contractual Services,"$ 1,793.26","$ 1,977.93"
117011,"USD 560,000,000.00",90061016,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,641400,Telecommunications,0,$ 820.30
117011,"USD 560,000,000.00",90061016,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,642500,Other Expenses,"$ 9,628.27","$ 5,265.21"
117011,"USD 560,000,000.00",90061016,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,643000,Other Expenses Exclu,0,$ -411.54
117011,"USD 560,000,000.00",90061016,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652000,Travel Domestic,"$ 57,569.87","$ 58,472.22"
117011,"USD 560,000,000.00",90061016,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652100,Travel Foreign,0,"$ 7,081.74"
117011,"USD 560,000,000.00",90061016,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,653400,Equipment,0,$ -44.12
117011,"USD 560,000,000.00",90061016,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,690007,Recharge,"$ 12,385.88","$ 13,714.39"
117011,"USD 560,000,000.00",90061016,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,"$ 23,728.46",0
117011,"USD 560,000,000.00",90061016,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 26,786.00"
117011,"USD 560,000,000.00",90061017,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,610000,Salaries & Wages,"$ 375,694.54","$ 295,077.06"
117011,"USD 560,000,000.00",90061017,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,620000,Fringe Benefits,"$ 142,757.75","$ 108,848.59"
117011,"USD 560,000,000.00",90061017,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,630000,Supplies & Materials,"$ 54,930.19","$ 93,766.04"
117011,"USD 560,000,000.00",90061017,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,637000,Repairs & Maintenanc,0,"$ 6,581.46"
117011,"USD 560,000,000.00",90061017,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640102,Leased Facilities Ex,0,"$ 19,882.39"
117011,"USD 560,000,000.00",90061017,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640300,Contractual Services,"$ 56,961.26","$ 59,031.59"
117011,"USD 560,000,000.00",90061017,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,641400,Telecommunications,0,"$ 8,224.66"
117011,"USD 560,000,000.00",90061017,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,642500,Other Expenses,"$ 106,460.30","$ 50,208.54"
117011,"USD 560,000,000.00",90061017,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,643000,Other Expenses Exclu,0,$ -313.91
117011,"USD 560,000,000.00",90061017,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652000,Travel Domestic,"$ 417,903.25","$ 398,411.59"
117011,"USD 560,000,000.00",90061017,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652100,Travel Foreign,0,"$ 106,071.13"
117011,"USD 560,000,000.00",90061017,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,653400,Equipment,0,"$ 6,813.73"
117011,"USD 560,000,000.00",90061017,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,690007,Recharge,"$ 138,564.87","$ 137,018.35"
117011,"USD 560,000,000.00",90061017,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,"$ 266,013.13",0
117011,"USD 560,000,000.00",90061017,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 265,280.19"
117011,"USD 560,000,000.00",90061018,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,610000,Salaries & Wages,"$ 35,927.23","$ 39,630.48"
117011,"USD 560,000,000.00",90061018,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,620000,Fringe Benefits,"$ 13,217.00","$ 14,385.62"
117011,"USD 560,000,000.00",90061018,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,630000,Supplies & Materials,"$ 6,192.22","$ 7,886.91"
117011,"USD 560,000,000.00",90061018,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,637000,Repairs & Maintenanc,0,"$ 1,209.84"
117011,"USD 560,000,000.00",90061018,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640102,Leased Facilities Ex,0,"$ 3,956.63"
117011,"USD 560,000,000.00",90061018,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640300,Contractual Services,"$ 5,426.87","$ 4,617.57"
117011,"USD 560,000,000.00",90061018,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,641400,Telecommunications,0,"$ 1,925.38"
117011,"USD 560,000,000.00",90061018,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,642500,Other Expenses,"$ 13,618.75","$ 6,798.11"
117011,"USD 560,000,000.00",90061018,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,643000,Other Expenses Exclu,0,$ -274.61
117011,"USD 560,000,000.00",90061018,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652000,Travel Domestic,"$ 20,323.40","$ 9,792.11"
117011,"USD 560,000,000.00",90061018,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652100,Travel Foreign,0,"$ 13,230.88"
117011,"USD 560,000,000.00",90061018,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,653400,Equipment,0,$ -143.38
117011,"USD 560,000,000.00",90061018,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,690007,Recharge,"$ 11,364.66","$ 12,331.98"
117011,"USD 560,000,000.00",90061018,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,"$ 21,654.34",0
117011,"USD 560,000,000.00",90061018,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 23,479.87"
117011,"USD 560,000,000.00",90061019,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,610000,Salaries & Wages,"$ 85,326.12","$ 139,621.15"
117011,"USD 560,000,000.00",90061019,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,620000,Fringe Benefits,"$ 31,631.95","$ 51,204.69"
117011,"USD 560,000,000.00",90061019,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,630000,Supplies & Materials,"$ 7,697.16","$ 16,551.62"
117011,"USD 560,000,000.00",90061019,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,637000,Repairs & Maintenanc,0,"$ 2,124.68"
117011,"USD 560,000,000.00",90061019,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640102,Leased Facilities Ex,0,"$ 8,652.46"
117011,"USD 560,000,000.00",90061019,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640300,Contractual Services,"$ 8,162.03","$ 15,376.50"
117011,"USD 560,000,000.00",90061019,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,641400,Telecommunications,0,"$ 3,615.26"
117011,"USD 560,000,000.00",90061019,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,642500,Other Expenses,"$ 22,518.43","$ 24,751.34"
117011,"USD 560,000,000.00",90061019,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,643000,Other Expenses Exclu,0,"$ -1,547.76"
117011,"USD 560,000,000.00",90061019,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652000,Travel Domestic,"$ 87,898.45","$ 112,790.37"
117011,"USD 560,000,000.00",90061019,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652100,Travel Foreign,0,"$ 41,713.87"
117011,"USD 560,000,000.00",90061019,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,653400,Equipment,0,$ -143.38
117011,"USD 560,000,000.00",90061019,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,690007,Recharge,"$ 29,188.10","$ 49,117.54"
117011,"USD 560,000,000.00",90061019,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,691500,Service Center,0,$ 150.00
117011,"USD 560,000,000.00",90061019,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,"$ 56,182.37",0
117011,"USD 560,000,000.00",90061019,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 95,973.59"
117011,"USD 560,000,000.00",90061020,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,610000,Salaries & Wages,"$ 11,022.71","$ 8,029.78"
117011,"USD 560,000,000.00",90061020,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,620000,Fringe Benefits,"$ 4,124.86","$ 3,004.87"
117011,"USD 560,000,000.00",90061020,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,630000,Supplies & Materials,"$ 2,003.04","$ 2,130.20"
117011,"USD 560,000,000.00",90061020,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,637000,Repairs & Maintenanc,0,$ 384.40
117011,"USD 560,000,000.00",90061020,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640102,Leased Facilities Ex,0,$ 615.63
117011,"USD 560,000,000.00",90061020,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640300,Contractual Services,"$ 2,504.30","$ 2,954.10"
117011,"USD 560,000,000.00",90061020,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,641400,Telecommunications,0,$ 947.88
117011,"USD 560,000,000.00",90061020,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,642500,Other Expenses,"$ 5,190.84","$ 3,867.42"
117011,"USD 560,000,000.00",90061020,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,643000,Other Expenses Exclu,0,$ -247.36
117011,"USD 560,000,000.00",90061020,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652000,Travel Domestic,"$ 5,994.00","$ 5,056.21"
117011,"USD 560,000,000.00",90061020,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652100,Travel Foreign,0,"$ 2,169.00"
117011,"USD 560,000,000.00",90061020,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,690007,Recharge,"$ 3,700.78","$ 3,462.98"
117011,"USD 560,000,000.00",90061020,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,"$ 7,147.20",0
117011,"USD 560,000,000.00",90061020,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 6,721.44"
117011,"USD 560,000,000.00",90061021,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,600000,Undistributed Budget,"$ -7,450.62",0
117011,"USD 560,000,000.00",90061021,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,610000,Salaries & Wages,"$ 2,559.47",0
117011,"USD 560,000,000.00",90061021,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,612000,Administrative Salar,0,"$ 2,137.87"
117011,"USD 560,000,000.00",90061021,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,620000,Fringe Benefits,"$ 7,496.84","$ 6,198.39"
117011,"USD 560,000,000.00",90061021,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,630000,Supplies & Materials,"$ 19,011.95","$ 15,697.92"
117011,"USD 560,000,000.00",90061021,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640300,Contractual Services,"$ 1,368.35","$ 1,129.83"
117011,"USD 560,000,000.00",90061021,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,642500,Other Expenses,$ 100.81,$ 83.24
117011,"USD 560,000,000.00",90061021,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652000,Travel Domestic,"$ 1,937.56",$ 57.85
117011,"USD 560,000,000.00",90061021,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652100,Travel Foreign,0,"$ 1,541.96"
117011,"USD 560,000,000.00",90061021,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,690007,Recharge,"$ 3,896.99","$ 3,222.63"
117011,"USD 560,000,000.00",90061021,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,"$ 7,638.12",0
117011,"USD 560,000,000.00",90061021,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 6,314.63"
117011,"USD 560,000,000.00",90061022,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,610000,Salaries & Wages,"$ 26,667.48","$ 127,069.37"
117011,"USD 560,000,000.00",90061022,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,612000,Administrative Salar,0,$ 90.00
117011,"USD 560,000,000.00",90061022,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,620000,Fringe Benefits,"$ 5,770.88","$ 49,736.44"
117011,"USD 560,000,000.00",90061022,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,630000,Supplies & Materials,"$ 16,817.07","$ 76,885.77"
117011,"USD 560,000,000.00",90061022,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,637000,Repairs & Maintenanc,0,"$ 3,390.29"
117011,"USD 560,000,000.00",90061022,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640102,Leased Facilities Ex,0,"$ 11,862.69"
117011,"USD 560,000,000.00",90061022,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640300,Contractual Services,"$ 7,695.51","$ 52,799.99"
117011,"USD 560,000,000.00",90061022,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,641400,Telecommunications,0,"$ 6,956.68"
117011,"USD 560,000,000.00",90061022,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,642500,Other Expenses,"$ 9,832.41","$ 16,475.38"
117011,"USD 560,000,000.00",90061022,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,643000,Other Expenses Exclu,0,"$ -6,373.95"
117011,"USD 560,000,000.00",90061022,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652000,Travel Domestic,"$ 19,187.23","$ 58,293.82"
117011,"USD 560,000,000.00",90061022,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652100,Travel Foreign,0,"$ 55,581.54"
117011,"USD 560,000,000.00",90061022,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,653400,Equipment,"$ 1,023.97","$ -1,075.00"
117011,"USD 560,000,000.00",90061022,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,690007,Recharge,"$ 10,439.35","$ 49,183.27"
117011,"USD 560,000,000.00",90061022,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,"$ 20,022.07",0
117011,"USD 560,000,000.00",90061022,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 104,257.14"
117011,"USD 560,000,000.00",90061023,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,610000,Salaries & Wages,"$ 25,718.29","$ 32,395.80"
117011,"USD 560,000,000.00",90061023,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,620000,Fringe Benefits,"$ 5,514.20","$ 9,229.07"
117011,"USD 560,000,000.00",90061023,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,630000,Supplies & Materials,"$ 16,748.35","$ 25,029.74"
117011,"USD 560,000,000.00",90061023,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,637000,Repairs & Maintenanc,0,$ 644.83
117011,"USD 560,000,000.00",90061023,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640102,Leased Facilities Ex,0,"$ 3,968.10"
117011,"USD 560,000,000.00",90061023,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640300,Contractual Services,"$ 7,238.29","$ 13,234.25"
117011,"USD 560,000,000.00",90061023,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,641400,Telecommunications,0,"$ 2,015.21"
117011,"USD 560,000,000.00",90061023,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,642500,Other Expenses,"$ 10,038.56","$ 6,897.62"
117011,"USD 560,000,000.00",90061023,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,643000,Other Expenses Exclu,0,$ -416.50
117011,"USD 560,000,000.00",90061023,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652000,Travel Domestic,"$ 19,952.18","$ 21,839.80"
117011,"USD 560,000,000.00",90061023,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652100,Travel Foreign,0,"$ 9,251.76"
117011,"USD 560,000,000.00",90061023,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,653400,Equipment,"$ 1,023.97",$ 845.48
117011,"USD 560,000,000.00",90061023,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,690007,Recharge,"$ 10,348.07","$ 14,751.16"
117011,"USD 560,000,000.00",90061023,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,"$ 19,630.49",0
117011,"USD 560,000,000.00",90061023,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 28,410.78"
117011,"USD 560,000,000.00",90061024,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,610000,Salaries & Wages,"$ 12,870.94","$ 16,112.15"
117011,"USD 560,000,000.00",90061024,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,620000,Fringe Benefits,"$ 2,759.69","$ 4,582.12"
117011,"USD 560,000,000.00",90061024,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,630000,Supplies & Materials,"$ 8,083.74","$ 12,431.73"
117011,"USD 560,000,000.00",90061024,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,637000,Repairs & Maintenanc,0,$ 282.23
117011,"USD 560,000,000.00",90061024,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640102,Leased Facilities Ex,0,"$ 1,249.95"
117011,"USD 560,000,000.00",90061024,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640300,Contractual Services,"$ 3,584.69","$ 3,927.65"
117011,"USD 560,000,000.00",90061024,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,641400,Telecommunications,0,$ 925.25
117011,"USD 560,000,000.00",90061024,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,642500,Other Expenses,"$ 5,120.95","$ 3,379.29"
117011,"USD 560,000,000.00",90061024,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,643000,Other Expenses Exclu,0,$ -22.40
117011,"USD 560,000,000.00",90061024,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652000,Travel Domestic,"$ 9,647.27","$ 12,106.77"
117011,"USD 560,000,000.00",90061024,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652100,Travel Foreign,0,"$ 5,639.19"
117011,"USD 560,000,000.00",90061024,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,653400,Equipment,$ 511.98,$ 422.74
117011,"USD 560,000,000.00",90061024,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,690007,Recharge,"$ 5,109.49","$ 7,273.44"
117011,"USD 560,000,000.00",90061024,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,"$ 9,680.36",0
117011,"USD 560,000,000.00",90061024,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 13,998.58"
117011,"USD 560,000,000.00",90061025,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,600000,Undistributed Budget,"$ -3,722.11",0
117011,"USD 560,000,000.00",90061025,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,610000,Salaries & Wages,"$ 7,806.77","$ 9,147.72"
117011,"USD 560,000,000.00",90061025,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,620000,Fringe Benefits,"$ 1,486.63","$ 1,787.68"
117011,"USD 560,000,000.00",90061025,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,630000,Supplies & Materials,"$ 2,680.65","$ 1,333.51"
117011,"USD 560,000,000.00",90061025,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,637000,Repairs & Maintenanc,0,$ 88.34
117011,"USD 560,000,000.00",90061025,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640102,Leased Facilities Ex,0,$ 650.86
117011,"USD 560,000,000.00",90061025,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640300,Contractual Services,"$ 1,751.14","$ 2,105.76"
117011,"USD 560,000,000.00",90061025,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,641400,Telecommunications,0,$ 416.95
117011,"USD 560,000,000.00",90061025,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,642500,Other Expenses,"$ 2,354.37","$ 2,555.99"
117011,"USD 560,000,000.00",90061025,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,643000,Other Expenses Exclu,0,$ -53.34
117011,"USD 560,000,000.00",90061025,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652000,Travel Domestic,"$ 5,177.29",$ -412.68
117011,"USD 560,000,000.00",90061025,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652100,Travel Foreign,0,$ 843.42
117011,"USD 560,000,000.00",90061025,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,653400,Equipment,$ 520.81,$ 626.28
117011,"USD 560,000,000.00",90061025,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,690007,Recharge,"$ 2,613.34","$ 2,260.13"
117011,"USD 560,000,000.00",90061025,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699998,F & A Budgeting,"$ 4,908.37",0
117011,"USD 560,000,000.00",90061025,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,699999,Facilities & Admin C,0,"$ 4,226.61"
117011,"USD 560,000,000.00",90061026,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,610000,Salaries & Wages,"$ 19,450.74","$ 19,459.68"
117011,"USD 560,000,000.00",90061026,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,620000,Fringe Benefits,"$ 3,377.96","$ 7,399.45"
117011,"USD 560,000,000.00",90061026,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,630000,Supplies & Materials,"$ 9,121.35","$ 10,784.52"
117011,"USD 560,000,000.00",90061026,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,637000,Repairs & Maintenanc,0,$ 201.14
117011,"USD 560,000,000.00",90061026,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640102,Leased Facilities Ex,0,"$ 1,410.58"
117011,"USD 560,000,000.00",90061026,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,640300,Contractual Services,"$ 5,990.28","$ 5,362.21"
117011,"USD 560,000,000.00",90061026,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,641400,Telecommunications,0,"$ 1,047.97"
117011,"USD 560,000,000.00",90061026,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,642500,Other Expenses,"$ 5,705.13","$ 3,978.82"
117011,"USD 560,000,000.00",90061026,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,643000,Other Expenses Exclu,0,$ -257.56
117011,"USD 560,000,000.00",90061026,21.00,03/17/2014,12/31/2019,9000000000,GOVERNMENT FUND,652000,Travel Domestic,"$ 10,810.45",$ -966.94
